cycle,state_name,district_name,block_name,village_name,N_High,N_Low,N_Medium,P_High,P_Low,P_Medium,K_High,K_Low,K_Medium,S_Sufficient,S_Deficient,OC_High,OC_Low,OC_Medium,PH_Alkaline,PH_Acidic,PH_Neutral,EC_Saline,EC_NonSaline,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Devarapalle,1,7,13,7,13,1,5,11,5,20,1,15,3,3,0,0,21,0,21,2,19,8,13,21,0,3,18,20,1
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Lamtampadu,0,8,6,1,12,1,1,6,7,14,0,14,0,0,0,1,13,0,14,13,1,3,11,14,0,1,13,14,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Chompi,3,31,28,30,22,10,21,12,29,61,1,18,11,33,0,1,61,0,62,49,13,43,19,62,0,14,48,61,1
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Kandulaguddi,0,0,3,0,1,2,1,1,1,3,0,0,0,3,0,0,3,0,3,1,2,0,3,3,0,1,2,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Polamguda,0,0,2,0,2,0,0,2,0,2,0,0,0,2,0,0,2,0,2,0,2,0,2,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Janamguda,0,0,4,0,3,1,0,0,4,3,1,3,1,0,0,0,4,0,4,2,2,0,4,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Gugguda,0,3,6,2,7,0,0,5,4,9,0,5,0,4,0,0,9,0,9,0,9,0,9,9,0,0,9,9,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Gattaraguda,0,1,3,1,3,0,0,4,0,4,0,4,0,0,0,0,4,0,4,4,0,0,4,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Rega,0,0,2,0,2,0,0,0,2,2,0,2,0,0,0,0,2,0,2,0,2,2,0,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Kusumguda,0,1,2,0,3,0,0,3,0,3,0,1,0,2,0,0,3,0,3,2,1,2,1,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Pedagangagudi,1,1,3,2,2,1,0,5,0,5,0,0,1,4,0,0,5,0,5,3,2,0,5,5,0,1,4,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Kinnamguda,2,5,7,3,4,7,1,4,9,14,0,2,1,11,0,0,14,0,14,9,5,0,14,14,0,5,9,14,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Kothaballuguda,1,2,2,0,3,2,0,1,4,5,0,1,1,3,0,0,5,0,5,4,1,0,5,5,0,0,5,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Pathaballuguda,0,3,1,0,1,3,0,3,1,4,0,0,0,4,0,0,4,0,4,3,1,0,4,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Pakanaguda,0,0,6,1,4,1,0,3,3,6,0,1,2,3,0,0,6,0,6,6,0,6,0,6,0,1,5,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Danirangini,1,3,1,0,5,0,0,2,3,5,0,1,0,4,0,0,5,0,5,5,0,5,0,5,0,0,5,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Madaguda,0,0,2,0,0,2,0,2,0,0,2,2,0,0,0,0,2,0,2,0,2,0,2,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Nandiguda,0,3,5,5,1,2,0,5,3,8,0,4,0,4,0,0,8,0,8,2,6,3,5,8,0,0,8,8,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Dingriputtu,0,1,5,1,4,1,0,4,2,5,1,0,2,4,0,0,6,0,6,1,5,1,5,6,0,0,6,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Sarabhaguda,0,0,2,0,1,1,0,0,2,2,0,1,1,0,0,0,2,0,2,2,0,2,0,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Tadaka,1,1,2,0,1,3,0,3,1,3,1,0,2,2,0,0,4,0,4,1,3,0,4,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Kaguvalasa,1,2,1,0,2,2,0,1,3,4,0,0,1,3,0,0,4,0,4,4,0,0,4,4,0,1,3,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Pujaribanda,0,0,4,2,1,1,0,3,1,4,0,0,0,4,0,0,4,0,4,0,4,0,4,4,0,2,2,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Chandrapoda,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Validipanasa,1,2,3,0,3,3,2,3,1,6,0,1,0,5,0,0,6,0,6,4,2,3,3,6,0,0,6,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Morriguda,1,6,10,0,8,9,2,11,4,17,0,6,4,7,0,0,17,0,17,12,5,13,4,17,0,0,17,17,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Majjivalasa,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Gangasanivalasa,0,1,4,0,5,0,0,4,1,4,1,4,0,1,0,0,5,0,5,1,4,0,5,5,0,2,3,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Kentubade,0,2,1,1,2,0,1,0,2,3,0,0,3,0,0,0,3,0,3,3,0,0,3,3,0,3,0,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Mala Singaram,1,2,0,1,2,0,0,1,2,3,0,0,0,3,0,0,3,0,3,3,0,2,1,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Sabaka,1,1,0,0,2,0,0,1,1,2,0,2,0,0,0,0,2,0,2,0,2,0,2,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Chinalabudu,4,14,22,13,18,9,3,23,14,38,2,17,8,15,0,0,38,0,40,32,8,10,30,39,1,3,37,39,1
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Totavalasa,0,0,4,0,2,2,0,3,1,4,0,1,1,2,0,0,4,0,4,4,0,0,4,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Pakabu,0,0,6,5,0,1,0,2,4,6,0,1,0,5,0,0,6,0,6,6,0,0,6,6,0,0,6,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Cheemalabayalu,0,1,7,7,0,1,0,8,0,5,3,0,0,8,0,0,8,0,8,8,0,8,0,8,0,8,0,8,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Palada,0,2,4,6,0,0,0,6,0,5,1,3,2,1,0,0,6,0,6,6,0,0,6,6,0,0,6,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Pedabarada,0,9,21,23,2,5,0,16,14,25,5,15,4,11,0,0,30,0,30,30,0,12,18,30,0,0,30,30,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Gondipakalu,0,3,6,6,1,2,0,9,0,9,0,8,0,1,0,0,9,0,9,9,0,0,9,8,1,0,9,9,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Ravimanupakalu,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Yerrabommalu,0,0,2,1,1,0,0,1,1,2,0,0,0,2,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Godugumamidi,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Yerravaram,0,3,6,5,1,3,0,3,6,9,0,0,3,6,0,0,9,0,9,9,0,0,9,9,0,0,9,9,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Vanajajulu,1,0,1,2,0,0,0,0,2,2,0,0,0,2,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Korukonda,0,2,5,7,0,0,0,7,0,4,3,4,0,3,0,0,7,0,7,7,0,0,7,7,0,0,7,7,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Kudumusari,0,1,9,7,0,3,0,7,3,9,1,0,2,8,0,0,10,0,10,10,0,3,7,10,0,0,10,10,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Chadalapadu,0,0,20,20,0,0,3,15,2,20,0,0,6,14,0,0,20,0,20,20,0,16,4,17,3,14,6,20,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Gadapari,0,1,2,2,0,1,0,2,1,3,0,2,0,1,0,0,3,0,3,3,0,1,2,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Kappalu,0,2,9,11,0,0,0,10,1,11,0,10,0,1,0,0,11,0,11,11,0,1,10,11,0,0,11,11,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Mamidipalle,0,0,6,5,0,1,3,0,3,6,0,6,0,0,0,0,6,0,6,6,0,0,6,6,0,0,6,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Kinnerla,0,0,6,6,0,0,0,6,0,5,1,1,0,5,0,0,6,0,6,6,0,0,6,6,0,0,6,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Kothapalem,0,0,3,3,0,0,0,3,0,3,0,1,0,2,0,0,3,0,3,3,0,0,3,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Degalapalem,0,0,2,2,0,0,0,2,0,2,0,0,1,1,0,0,2,0,2,2,0,2,0,2,0,2,0,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Godugumamidi,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Regallu,0,2,13,12,1,2,3,12,0,15,0,3,0,12,0,0,15,0,15,15,0,3,12,12,3,0,15,15,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Domalagondhi,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Bheemanupalle,0,6,4,8,2,0,5,0,5,9,1,0,0,10,0,0,10,0,10,10,0,5,5,10,0,0,10,10,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Kitumula,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Rowrimthada,0,3,7,8,0,2,0,4,6,8,2,5,0,5,0,0,10,0,10,10,0,6,4,10,0,0,10,9,1
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Baddimetta,0,1,3,3,0,1,0,0,4,3,1,0,0,4,0,0,4,0,4,4,0,2,2,4,0,0,4,3,1
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Samagiri,0,1,9,9,0,1,0,9,1,10,0,8,0,2,0,0,10,0,10,10,0,5,5,10,0,0,10,10,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Regubailu,0,0,2,2,0,0,1,0,1,2,0,1,0,1,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Rolugunta,1,1,1,3,0,0,0,0,3,3,0,2,0,1,0,0,3,0,3,3,0,2,1,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Budidapadu,0,2,0,2,0,0,0,0,2,1,1,0,0,2,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Parikalu,0,2,8,10,0,0,0,7,3,9,1,0,0,10,0,0,10,0,10,10,0,0,10,10,0,0,10,10,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Thallakota,0,0,2,1,0,1,1,0,1,2,0,0,0,2,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Bandabayalu,0,2,2,4,0,0,0,2,2,3,1,0,0,4,0,0,4,0,4,4,0,4,0,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Mallavaram,0,3,3,6,0,0,0,0,6,6,0,6,0,0,0,0,6,0,6,6,0,3,3,6,0,0,6,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Burisingi,0,5,3,8,0,0,0,0,8,6,2,0,5,3,0,0,8,0,8,8,0,0,8,8,0,0,8,8,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Chowdupalle,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Junnulu,0,0,4,3,0,1,0,4,0,4,0,1,1,2,0,0,4,0,4,4,0,4,0,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Pedapakalu,0,2,2,4,0,0,0,2,2,2,2,4,0,0,0,0,4,0,4,4,0,4,0,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Bheemasingi,0,9,0,9,0,0,0,7,2,6,3,0,0,9,0,0,9,0,9,9,0,0,9,9,0,0,9,9,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Teegalametta,0,2,3,3,0,2,1,1,3,5,0,0,0,5,0,0,5,0,5,5,0,0,5,5,0,0,5,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Bennavaram,0,1,1,2,0,0,2,0,0,1,1,0,2,0,0,0,2,0,2,2,0,1,1,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Pinapadu,0,1,3,4,0,0,0,2,2,3,1,4,0,0,0,0,4,0,4,4,0,3,1,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Joharu,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Cherukumpakalu,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Lingalagudi,0,0,2,0,1,1,0,0,2,2,0,1,0,1,0,0,2,0,2,2,0,1,1,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Annavaram,0,2,6,8,0,0,0,1,7,7,1,0,0,8,0,0,8,0,8,8,0,6,2,7,1,0,8,7,1
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Lothugedda,0,0,2,2,0,0,0,0,2,2,0,1,0,1,0,0,2,0,2,2,0,2,0,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Meduru,0,3,1,4,0,0,1,0,3,4,0,4,0,0,0,0,4,0,4,4,0,1,3,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Panasalapadu,0,1,3,3,0,1,0,4,0,3,1,3,0,1,0,0,4,0,4,4,0,0,4,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Somavaram,1,0,2,1,0,2,1,0,2,3,0,3,0,0,0,0,3,0,3,3,0,2,1,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Velamjuvvi,0,1,3,1,1,2,0,3,1,4,0,2,0,2,0,0,4,0,4,4,0,0,4,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Digavalasapalle,0,3,2,3,0,2,0,3,2,5,0,1,1,3,0,0,5,0,5,5,0,1,4,4,1,0,5,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Egavalasapalle,0,0,8,6,0,2,0,6,2,8,0,0,1,7,0,0,8,0,8,8,0,5,3,5,3,0,8,8,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Chintapalle (Ct),0,0,13,11,0,2,0,13,0,11,2,0,1,12,0,0,13,0,13,13,0,13,0,13,0,13,0,13,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Lammasingi,0,5,5,5,4,1,1,1,8,10,0,3,2,5,0,0,10,0,10,10,0,8,2,10,0,0,10,10,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Sanivaram,1,1,10,7,2,3,0,8,4,10,2,8,0,4,0,0,12,0,12,12,0,6,6,10,2,0,12,12,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Busulakota,0,4,3,7,0,0,0,0,7,6,1,0,3,4,0,0,7,0,7,7,0,0,7,7,0,0,7,7,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Tamarapalle,0,1,1,1,0,1,0,2,0,2,0,1,0,1,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Balabadram,0,2,9,10,0,1,0,5,6,9,2,0,0,11,0,0,11,0,11,11,0,8,3,11,0,0,11,11,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Tajangi,1,5,6,9,0,3,0,11,1,11,1,3,3,6,0,0,12,0,12,12,0,6,6,10,2,0,12,12,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Rachapanukulu,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Lakkavaram,0,4,10,12,1,1,6,2,6,14,0,6,0,8,0,0,14,0,14,14,0,13,1,14,0,8,6,14,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Dondagudem,0,0,3,2,1,0,2,0,1,3,0,3,0,0,0,0,3,0,3,3,0,3,0,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Tulugonda,0,1,3,1,2,1,3,1,0,4,0,2,0,2,0,0,4,0,4,4,0,4,0,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Gondigudem,0,3,0,2,0,1,0,2,1,3,0,2,0,1,0,0,3,0,3,3,0,3,0,3,0,3,0,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Choppumamide,0,1,2,1,0,2,0,0,3,3,0,2,1,0,0,0,3,0,3,3,0,3,0,3,0,3,0,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Nelakota,0,1,2,3,0,0,0,1,2,3,0,1,0,2,0,0,3,0,3,3,0,2,1,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Kothapalle,0,2,3,5,0,0,2,0,3,5,0,3,0,2,0,0,5,0,5,5,0,5,0,5,0,2,3,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Devarapalle,0,2,1,2,1,0,1,0,2,3,0,3,0,0,0,0,3,0,3,3,0,3,0,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Stafordpeta,0,0,3,2,0,1,0,0,3,3,0,1,0,2,0,0,3,0,3,3,0,2,1,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Yerrampeta,0,2,0,0,2,0,0,1,1,2,0,0,0,2,0,0,2,0,2,2,0,2,0,2,0,1,1,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Lakshmipuram,0,0,2,1,0,1,1,0,1,2,0,1,0,1,0,0,2,0,2,2,0,2,0,2,0,2,0,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Kansuluru,0,1,4,5,0,0,0,1,4,5,0,4,0,1,0,0,5,0,5,5,0,5,0,5,0,1,4,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Kolthuru,0,3,0,3,0,0,0,1,2,3,0,3,0,0,0,0,3,0,3,3,0,3,0,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Chutur,0,0,3,2,0,1,1,0,2,3,0,2,0,1,0,0,3,0,3,3,0,3,0,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Mukkunuru,0,0,2,2,0,0,0,2,0,2,0,1,0,1,0,0,2,0,2,2,0,2,0,2,0,1,1,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Pedda Seetanapalle,0,3,0,3,0,0,1,1,1,3,0,2,0,1,0,0,3,0,3,3,0,3,0,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Kondapalle,0,2,2,4,0,0,1,0,3,4,0,2,0,2,0,0,4,0,4,4,0,4,0,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Mallethota,0,6,4,7,3,0,2,3,5,10,0,3,0,7,0,0,10,0,10,10,0,9,1,10,0,1,9,10,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Chidumurum,0,2,6,8,0,0,1,3,4,8,0,5,1,2,0,0,8,0,8,8,0,8,0,8,0,3,5,8,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Sigannagudem,0,1,3,3,0,1,3,0,1,4,0,4,0,0,0,0,4,0,4,4,0,3,1,4,0,1,3,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Narsimhapuram,0,1,4,5,0,0,1,0,4,5,0,3,1,1,0,0,5,0,5,5,0,5,0,5,0,0,5,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Tummala,0,0,5,5,0,0,1,2,2,5,0,3,0,2,0,0,5,0,5,5,0,5,0,5,0,3,2,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Burakanakota,0,1,1,2,0,0,0,0,2,2,0,2,0,0,0,0,2,0,2,2,0,2,0,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Ganganametta,0,3,2,4,1,0,1,1,3,5,0,1,0,4,0,0,5,0,5,5,0,5,0,5,0,2,3,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Pega,0,7,7,10,3,1,5,3,6,14,0,6,0,8,0,0,14,0,14,14,0,12,2,14,0,2,12,14,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Boddugudem,0,3,3,5,0,1,2,1,3,6,0,4,1,1,1,0,5,0,6,6,0,6,0,6,0,2,4,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Tatilanka,0,1,2,2,0,1,1,2,0,3,0,0,0,3,0,0,3,0,3,3,0,3,0,3,0,3,0,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Yedugurallapalle,0,0,5,3,1,1,3,0,2,5,0,3,0,2,0,0,5,0,5,5,0,4,1,5,0,0,5,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Irkampeta,0,0,4,4,0,0,1,0,3,4,0,2,0,2,0,0,4,0,4,4,0,4,0,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Katukapalle,0,2,4,5,0,1,1,2,3,6,0,2,1,3,0,0,6,0,6,6,0,6,0,6,0,4,2,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Alligudem,0,1,2,3,0,0,0,0,3,3,0,0,1,2,0,0,3,0,3,3,0,0,3,3,0,1,2,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Narakonda,0,1,6,6,1,0,0,2,5,7,0,2,0,5,0,0,7,0,7,7,0,7,0,7,0,4,3,7,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Narsingapeta,0,0,3,3,0,0,1,0,2,3,0,2,0,1,0,0,3,0,3,3,0,3,0,3,0,2,1,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Chadalavada,0,3,2,5,0,0,4,0,1,5,0,2,0,3,0,0,5,0,5,5,0,2,3,5,0,5,0,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Gamallakota,0,3,2,4,0,1,0,2,3,5,0,2,0,3,0,0,5,0,5,5,0,5,0,5,0,3,2,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Chowluru,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Mothugudem,0,15,17,26,4,2,9,7,16,32,0,14,1,17,0,0,32,0,32,32,0,30,2,32,0,11,21,32,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Vemulrai,0,0,3,2,0,1,2,0,1,3,0,3,0,0,0,0,3,0,3,3,0,3,0,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Guduru,0,4,1,4,0,1,2,0,3,4,1,3,1,1,0,0,5,0,5,5,0,4,1,5,0,1,4,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Surannagandi,0,2,6,8,0,0,2,2,4,8,0,4,1,3,0,0,8,0,8,8,0,8,0,8,0,4,4,8,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Madugur,0,5,4,5,1,3,3,1,5,9,0,4,0,5,0,0,9,0,9,9,0,8,1,9,0,3,6,9,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Kalleru,0,2,2,4,0,0,1,0,3,4,0,2,1,1,0,0,4,0,4,4,0,4,0,4,0,2,2,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Kuyuguru,0,3,2,5,0,0,3,0,2,5,0,4,0,1,0,0,5,0,5,5,0,4,1,5,0,1,4,5,0
